"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","EMPINDUS","MFG","THND_PER","Q","2002-Q3",472.8,
"DNK","EMPINDUS","MFG","THND_PER","Q","2002-Q4",433.3,
"DNK","EMPINDUS","MFG","THND_PER","Q","2003-Q1",442.6,
"DNK","EMPINDUS","MFG","THND_PER","Q","2003-Q2",425.2,
"DNK","EMPINDUS","MFG","THND_PER","Q","2003-Q3",445.4,
"DNK","EMPINDUS","MFG","THND_PER","Q","2003-Q4",456.8,
"DNK","EMPINDUS","MFG","THND_PER","Q","2004-Q1",444.8,
"DNK","EMPINDUS","MFG","THND_PER","Q","2004-Q2",434.2,
"DNK","EMPINDUS","MFG","THND_PER","Q","2004-Q3",436,
"DNK","EMPINDUS","MFG","THND_PER","Q","2004-Q4",429.1,
"DNK","EMPINDUS","MFG","THND_PER","Q","2005-Q1",442.9,
"DNK","EMPINDUS","MFG","THND_PER","Q","2005-Q2",442.6,
"DNK","EMPINDUS","MFG","THND_PER","Q","2005-Q3",446.8,
"DNK","EMPINDUS","MFG","THND_PER","Q","2005-Q4",444.8,
"DNK","EMPINDUS","MFG","THND_PER","Q","2006-Q1",427.4,
"DNK","EMPINDUS","MFG","THND_PER","Q","2006-Q2",419.7,
"DNK","EMPINDUS","MFG","THND_PER","Q","2006-Q3",442,
"DNK","EMPINDUS","MFG","THND_PER","Q","2006-Q4",426.2,
"DNK","EMPINDUS","MFG","THND_PER","Q","2007-Q1",442.7,
"DNK","EMPINDUS","MFG","THND_PER","Q","2007-Q2",435.1,
"DNK","EMPINDUS","MFG","THND_PER","Q","2007-Q3",439.1,
"DNK","EMPINDUS","MFG","THND_PER","Q","2007-Q4",422.6,
"DNK","EMPINDUS","MFG","THND_PER","Q","2008-Q1",393.3,
"DNK","EMPINDUS","MFG","THND_PER","Q","2008-Q2",411,
"DNK","EMPINDUS","MFG","THND_PER","Q","2008-Q3",429.6,
"DNK","EMPINDUS","MFG","THND_PER","Q","2008-Q4",422.3,
"DNK","EMPINDUS","MFG","THND_PER","Q","2009-Q1",358.3,
"DNK","EMPINDUS","MFG","THND_PER","Q","2009-Q2",356.7,
"DNK","EMPINDUS","MFG","THND_PER","Q","2009-Q3",346.4,
"DNK","EMPINDUS","MFG","THND_PER","Q","2009-Q4",336.4,
"DNK","EMPINDUS","MFG","THND_PER","Q","2010-Q1",340.7,
"DNK","EMPINDUS","MFG","THND_PER","Q","2010-Q2",347.4,
"DNK","EMPINDUS","MFG","THND_PER","Q","2010-Q3",335.5,
"DNK","EMPINDUS","MFG","THND_PER","Q","2010-Q4",328.8,
"DNK","EMPINDUS","MFG","THND_PER","Q","2011-Q1",334.9,
"DNK","EMPINDUS","MFG","THND_PER","Q","2011-Q2",346.9,
"DNK","EMPINDUS","MFG","THND_PER","Q","2011-Q3",341.1,
"DNK","EMPINDUS","MFG","THND_PER","Q","2011-Q4",329.8,
"DNK","EMPINDUS","MFG","THND_PER","Q","2012-Q1",325.5,
"DNK","EMPINDUS","MFG","THND_PER","Q","2012-Q2",330.6,
"DNK","EMPINDUS","MFG","THND_PER","Q","2012-Q3",330.9,
"DNK","EMPINDUS","MFG","THND_PER","Q","2012-Q4",323.1,
"DNK","EMPINDUS","MFG","THND_PER","Q","2013-Q1",321.7,
"DNK","EMPINDUS","MFG","THND_PER","Q","2013-Q2",328.4,
"DNK","EMPINDUS","MFG","THND_PER","Q","2013-Q3",313.1,
"DNK","EMPINDUS","MFG","THND_PER","Q","2013-Q4",312.5,
"DNK","EMPINDUS","MFG","THND_PER","Q","2014-Q1",314.1,
"DNK","EMPINDUS","MFG","THND_PER","Q","2014-Q2",314.3,
"DNK","EMPINDUS","MFG","THND_PER","Q","2014-Q3",317.6,
"DNK","EMPINDUS","MFG","THND_PER","Q","2014-Q4",321.9,
"DNK","EMPINDUS","MFG","THND_PER","Q","2015-Q1",328.2,
"DNK","EMPINDUS","MFG","THND_PER","Q","2015-Q2",323.6,
"DNK","EMPINDUS","MFG","THND_PER","Q","2015-Q3",316.7,
"DNK","EMPINDUS","MFG","THND_PER","Q","2015-Q4",327.9,
"DNK","EMPINDUS","MFG","THND_PER","Q","2016-Q1",332.4,
"DNK","EMPINDUS","MFG","THND_PER","Q","2016-Q2",324.1,
"DNK","EMPINDUS","MFG","THND_PER","Q","2016-Q3",318.2,
"DNK","EMPINDUS","MFG","THND_PER","Q","2016-Q4",337.2,
"DNK","EMPINDUS","MFG","THND_PER","Q","2017-Q1",315.2,
"DNK","EMPINDUS","MFG","THND_PER","Q","2017-Q2",322.8,
"DNK","EMPINDUS","MFG","THND_PER","Q","2017-Q3",322.2,
"DNK","EMPINDUS","MFG","THND_PER","Q","2017-Q4",322.7,
"DNK","EMPINDUS","MFG","THND_PER","Q","2018-Q1",330.7,
"DNK","EMPINDUS","MFG","THND_PER","Q","2018-Q2",315.1,
"DNK","EMPINDUS","MFG","THND_PER","Q","2018-Q3",317,
"DNK","EMPINDUS","MFG","THND_PER","Q","2018-Q4",327.7,
"DNK","EMPINDUS","MFG","THND_PER","Q","2019-Q1",322.7,
"DNK","EMPINDUS","MFG","THND_PER","Q","2019-Q2",318.1,
"DNK","EMPINDUS","MFG","THND_PER","Q","2019-Q3",312.8,
"DNK","EMPINDUS","MFG","THND_PER","Q","2019-Q4",308.3,
"DNK","EMPINDUS","MFG","THND_PER","Q","2020-Q1",314,
"DNK","EMPINDUS","MFG","THND_PER","Q","2020-Q2",329.5,
"DNK","EMPINDUS","MFG","THND_PER","Q","2020-Q3",327.3,
"DNK","EMPINDUS","MFG","THND_PER","Q","2020-Q4",313.5,
"DNK","EMPINDUS","MFG","THND_PER","Q","2021-Q1",317.1,
"DNK","EMPINDUS","MFG","THND_PER","Q","2021-Q2",346.2,
"DNK","EMPINDUS","MFG","THND_PER","Q","2021-Q3",332.4,
"DNK","EMPINDUS","MFG","THND_PER","Q","2021-Q4",334,
"DNK","EMPINDUS","MFG","THND_PER","Q","2022-Q1",322.3,
"DNK","EMPINDUS","MFG","THND_PER","Q","2022-Q2",333.4,
"DNK","EMPINDUS","MFG","THND_PER","Q","2022-Q3",348.8,
"DNK","EMPINDUS","MFG","THND_PER","Q","2022-Q4",343.9,
"DNK","EMPINDUS","SERV","THND_PER","Q","1995-Q1",1787.447,
"DNK","EMPINDUS","SERV","THND_PER","Q","1995-Q2",1786.373,
"DNK","EMPINDUS","SERV","THND_PER","Q","1995-Q3",1771.997,
"DNK","EMPINDUS","SERV","THND_PER","Q","1995-Q4",1781.184,
"DNK","EMPINDUS","SERV","THND_PER","Q","1996-Q1",1810.611,
"DNK","EMPINDUS","SERV","THND_PER","Q","1996-Q2",1829.258,
"DNK","EMPINDUS","SERV","THND_PER","Q","1996-Q3",1816.841,
"DNK","EMPINDUS","SERV","THND_PER","Q","1996-Q4",1836.289,
"DNK","EMPINDUS","SERV","THND_PER","Q","1997-Q1",1864.968,
"DNK","EMPINDUS","SERV","THND_PER","Q","1997-Q2",1875.153,
"DNK","EMPINDUS","SERV","THND_PER","Q","1997-Q3",1873.585,
"DNK","EMPINDUS","SERV","THND_PER","Q","1997-Q4",1872.294,
"DNK","EMPINDUS","SERV","THND_PER","Q","1998-Q1",1884.096,
"DNK","EMPINDUS","SERV","THND_PER","Q","1998-Q2",1873.377,
"DNK","EMPINDUS","SERV","THND_PER","Q","1998-Q3",1865.49,
"DNK","EMPINDUS","SERV","THND_PER","Q","1998-Q4",1888.237,
"DNK","EMPINDUS","SERV","THND_PER","Q","1999-Q1",1902.474,
"DNK","EMPINDUS","SERV","THND_PER","Q","1999-Q2",1885.108,
"DNK","EMPINDUS","SERV","THND_PER","Q","1999-Q3",1910.566,
"DNK","EMPINDUS","SERV","THND_PER","Q","1999-Q4",1900.552,
"DNK","EMPINDUS","SERV","THND_PER","Q","2000-Q1",1892.575,
"DNK","EMPINDUS","SERV","THND_PER","Q","2000-Q2",1924.059,
"DNK","EMPINDUS","SERV","THND_PER","Q","2000-Q3",1911.005,
"DNK","EMPINDUS","SERV","THND_PER","Q","2000-Q4",1932.561,
"DNK","EMPINDUS","SERV","THND_PER","Q","2001-Q1",1937.275,
"DNK","EMPINDUS","SERV","THND_PER","Q","2001-Q2",1925.757,
"DNK","EMPINDUS","SERV","THND_PER","Q","2001-Q3",1972.945,
"DNK","EMPINDUS","SERV","THND_PER","Q","2001-Q4",1998.223,
"DNK","EMPINDUS","SERV","THND_PER","Q","2002-Q1",1948.235,
"DNK","EMPINDUS","SERV","THND_PER","Q","2002-Q2",2003.567,
"DNK","EMPINDUS","SERV","THND_PER","Q","2002-Q3",1968.241,
"DNK","EMPINDUS","SERV","THND_PER","Q","2002-Q4",1980.157,
"DNK","EMPINDUS","SERV","THND_PER","Q","2003-Q1",1967.961,
"DNK","EMPINDUS","SERV","THND_PER","Q","2003-Q2",1983.973,
"DNK","EMPINDUS","SERV","THND_PER","Q","2003-Q3",1994.622,
"DNK","EMPINDUS","SERV","THND_PER","Q","2003-Q4",1967.944,
"DNK","EMPINDUS","SERV","THND_PER","Q","2004-Q1",1987.762,
"DNK","EMPINDUS","SERV","THND_PER","Q","2004-Q2",1997.424,
"DNK","EMPINDUS","SERV","THND_PER","Q","2004-Q3",2031.427,
"DNK","EMPINDUS","SERV","THND_PER","Q","2004-Q4",2010.287,
"DNK","EMPINDUS","SERV","THND_PER","Q","2005-Q1",2007.564,
"DNK","EMPINDUS","SERV","THND_PER","Q","2005-Q2",1982.446,
"DNK","EMPINDUS","SERV","THND_PER","Q","2005-Q3",2010.508,
"DNK","EMPINDUS","SERV","THND_PER","Q","2005-Q4",2032.882,
"DNK","EMPINDUS","SERV","THND_PER","Q","2006-Q1",2036.121,
"DNK","EMPINDUS","SERV","THND_PER","Q","2006-Q2",2050.207,
"DNK","EMPINDUS","SERV","THND_PER","Q","2006-Q3",2081.321,
"DNK","EMPINDUS","SERV","THND_PER","Q","2006-Q4",2092.652,
"DNK","EMPINDUS","SERV","THND_PER","Q","2007-Q1",2075.874,
"DNK","EMPINDUS","SERV","THND_PER","Q","2007-Q2",2065.183,
"DNK","EMPINDUS","SERV","THND_PER","Q","2007-Q3",2064.124,
"DNK","EMPINDUS","SERV","THND_PER","Q","2007-Q4",2074.918,
"DNK","EMPINDUS","SERV","THND_PER","Q","2008-Q1",2073.402,
"DNK","EMPINDUS","SERV","THND_PER","Q","2008-Q2",2078.829,
"DNK","EMPINDUS","SERV","THND_PER","Q","2008-Q3",2062.465,
"DNK","EMPINDUS","SERV","THND_PER","Q","2008-Q4",2067.003,
"DNK","EMPINDUS","SERV","THND_PER","Q","2009-Q1",2106.265,
"DNK","EMPINDUS","SERV","THND_PER","Q","2009-Q2",2089.226,
"DNK","EMPINDUS","SERV","THND_PER","Q","2009-Q3",2072.74,
"DNK","EMPINDUS","SERV","THND_PER","Q","2009-Q4",2050.869,
"DNK","EMPINDUS","SERV","THND_PER","Q","2010-Q1",2044.729,
"DNK","EMPINDUS","SERV","THND_PER","Q","2010-Q2",2066.468,
"DNK","EMPINDUS","SERV","THND_PER","Q","2010-Q3",2066.146,
"DNK","EMPINDUS","SERV","THND_PER","Q","2010-Q4",2063.556,
"DNK","EMPINDUS","SERV","THND_PER","Q","2011-Q1",2061.174,
"DNK","EMPINDUS","SERV","THND_PER","Q","2011-Q2",2061.97,
"DNK","EMPINDUS","SERV","THND_PER","Q","2011-Q3",2068.318,
"DNK","EMPINDUS","SERV","THND_PER","Q","2011-Q4",2041.337,
"DNK","EMPINDUS","SERV","THND_PER","Q","2012-Q1",2046.483,
"DNK","EMPINDUS","SERV","THND_PER","Q","2012-Q2",2035.651,
"DNK","EMPINDUS","SERV","THND_PER","Q","2012-Q3",2035.083,
"DNK","EMPINDUS","SERV","THND_PER","Q","2012-Q4",2067.183,
"DNK","EMPINDUS","SERV","THND_PER","Q","2013-Q1",2049.788,
"DNK","EMPINDUS","SERV","THND_PER","Q","2013-Q2",2034.432,
"DNK","EMPINDUS","SERV","THND_PER","Q","2013-Q3",2052.362,
"DNK","EMPINDUS","SERV","THND_PER","Q","2013-Q4",2045.818,
"DNK","EMPINDUS","SERV","THND_PER","Q","2014-Q1",2064.897,
"DNK","EMPINDUS","SERV","THND_PER","Q","2014-Q2",2075.567,
"DNK","EMPINDUS","SERV","THND_PER","Q","2014-Q3",2067.349,
"DNK","EMPINDUS","SERV","THND_PER","Q","2014-Q4",2104.687,
"DNK","EMPINDUS","SERV","THND_PER","Q","2015-Q1",2094.998,
"DNK","EMPINDUS","SERV","THND_PER","Q","2015-Q2",2107.78,
"DNK","EMPINDUS","SERV","THND_PER","Q","2015-Q3",2116.202,
"DNK","EMPINDUS","SERV","THND_PER","Q","2015-Q4",2132.12,
"DNK","EMPINDUS","SERV","THND_PER","Q","2016-Q1",2149.306,
"DNK","EMPINDUS","SERV","THND_PER","Q","2016-Q2",2173.106,
"DNK","EMPINDUS","SERV","THND_PER","Q","2016-Q3",2188.556,
"DNK","EMPINDUS","SERV","THND_PER","Q","2016-Q4",2174.732,
"DNK","EMPINDUS","SERV","THND_PER","Q","2017-Q1",2195.586,
"DNK","EMPINDUS","SERV","THND_PER","Q","2017-Q2",2192.284,
"DNK","EMPINDUS","SERV","THND_PER","Q","2017-Q3",2206.568,
"DNK","EMPINDUS","SERV","THND_PER","Q","2017-Q4",2219.262,
"DNK","EMPINDUS","SERV","THND_PER","Q","2018-Q1",2220.381,
"DNK","EMPINDUS","SERV","THND_PER","Q","2018-Q2",2242.108,
"DNK","EMPINDUS","SERV","THND_PER","Q","2018-Q3",2243.444,
"DNK","EMPINDUS","SERV","THND_PER","Q","2018-Q4",2237.566,
"DNK","EMPINDUS","SERV","THND_PER","Q","2019-Q1",2261.592,
"DNK","EMPINDUS","SERV","THND_PER","Q","2019-Q2",2283.545,
"DNK","EMPINDUS","SERV","THND_PER","Q","2019-Q3",2294.13,
"DNK","EMPINDUS","SERV","THND_PER","Q","2019-Q4",2288.833,
"DNK","EMPINDUS","SERV","THND_PER","Q","2020-Q1",2291.637,
"DNK","EMPINDUS","SERV","THND_PER","Q","2020-Q2",2243.63,
"DNK","EMPINDUS","SERV","THND_PER","Q","2020-Q3",2237.526,
"DNK","EMPINDUS","SERV","THND_PER","Q","2020-Q4",2254.907,
"DNK","EMPINDUS","SERV","THND_PER","Q","2021-Q1",2242.052,
"DNK","EMPINDUS","SERV","THND_PER","Q","2021-Q2",2279.224,
"DNK","EMPINDUS","SERV","THND_PER","Q","2021-Q3",2300.668,
"DNK","EMPINDUS","SERV","THND_PER","Q","2021-Q4",2320.456,
"DNK","EMPINDUS","SERV","THND_PER","Q","2022-Q1",2345.345,
"DNK","EMPINDUS","SERV","THND_PER","Q","2022-Q2",2357.651,
"DNK","EMPINDUS","SERV","THND_PER","Q","2022-Q3",2365.577,
"DNK","EMPINDUS","SERV","THND_PER","Q","2022-Q4",2390.126,
"FIN","EMPINDUS","AGR","THND_PER","Q","1998-Q1",140.6611,
"FIN","EMPINDUS","AGR","THND_PER","Q","1998-Q2",148.5801,
"FIN","EMPINDUS","AGR","THND_PER","Q","1998-Q3",142.656,
"FIN","EMPINDUS","AGR","THND_PER","Q","1998-Q4",143.4028,
"FIN","EMPINDUS","AGR","THND_PER","Q","1999-Q1",146.2038,
"FIN","EMPINDUS","AGR","THND_PER","Q","1999-Q2",141.4531,
"FIN","EMPINDUS","AGR","THND_PER","Q","1999-Q3",141.281,
"FIN","EMPINDUS","AGR","THND_PER","Q","1999-Q4",139.862,
"FIN","EMPINDUS","AGR","THND_PER","Q","2000-Q1",137.7384,
"FIN","EMPINDUS","AGR","THND_PER","Q","2000-Q2",140.4733,
"FIN","EMPINDUS","AGR","THND_PER","Q","2000-Q3",142.6827,
"FIN","EMPINDUS","AGR","THND_PER","Q","2000-Q4",138.8055,
"FIN","EMPINDUS","AGR","THND_PER","Q","2001-Q1",138.2901,
"FIN","EMPINDUS","AGR","THND_PER","Q","2001-Q2",133.0647,
"FIN","EMPINDUS","AGR","THND_PER","Q","2001-Q3",130.2829,
"FIN","EMPINDUS","AGR","THND_PER","Q","2001-Q4",128.6624,
"FIN","EMPINDUS","AGR","THND_PER","Q","2002-Q1",128.0739,
"FIN","EMPINDUS","AGR","THND_PER","Q","2002-Q2",126.3072,
"FIN","EMPINDUS","AGR","THND_PER","Q","2002-Q3",121.0736,
"FIN","EMPINDUS","AGR","THND_PER","Q","2002-Q4",122.8454,
"FIN","EMPINDUS","AGR","THND_PER","Q","2003-Q1",118.8099,
"FIN","EMPINDUS","AGR","THND_PER","Q","2003-Q2",120.2654,
"FIN","EMPINDUS","AGR","THND_PER","Q","2003-Q3",117.3026,
"FIN","EMPINDUS","AGR","THND_PER","Q","2003-Q4",119.6221,
"FIN","EMPINDUS","AGR","THND_PER","Q","2004-Q1",113.9331,
"FIN","EMPINDUS","AGR","THND_PER","Q","2004-Q2",113.7007,
"FIN","EMPINDUS","AGR","THND_PER","Q","2004-Q3",118.0315,
"FIN","EMPINDUS","AGR","THND_PER","Q","2004-Q4",112.8348,
"FIN","EMPINDUS","AGR","THND_PER","Q","2005-Q1",115.1026,
"FIN","EMPINDUS","AGR","THND_PER","Q","2005-Q2",113.1893,
"FIN","EMPINDUS","AGR","THND_PER","Q","2005-Q3",112.0869,
"FIN","EMPINDUS","AGR","THND_PER","Q","2005-Q4",114.6213,
"FIN","EMPINDUS","AGR","THND_PER","Q","2006-Q1",114.4986,
"FIN","EMPINDUS","AGR","THND_PER","Q","2006-Q2",112.9118,
"FIN","EMPINDUS","AGR","THND_PER","Q","2006-Q3",115.0792,
"FIN","EMPINDUS","AGR","THND_PER","Q","2006-Q4",106.6103,
"FIN","EMPINDUS","AGR","THND_PER","Q","2007-Q1",108.8563,
"FIN","EMPINDUS","AGR","THND_PER","Q","2007-Q2",111.4978,
"FIN","EMPINDUS","AGR","THND_PER","Q","2007-Q3",113.2637,
"FIN","EMPINDUS","AGR","THND_PER","Q","2007-Q4",110.6822,
"FIN","EMPINDUS","AGR","THND_PER","Q","2008-Q1",112.6872,
"FIN","EMPINDUS","AGR","THND_PER","Q","2008-Q2",113.6348,
"FIN","EMPINDUS","AGR","THND_PER","Q","2008-Q3",112.0225,
"FIN","EMPINDUS","AGR","THND_PER","Q","2008-Q4",117.2555,
"FIN","EMPINDUS","AGR","THND_PER","Q","2009-Q1",114.5178,
"FIN","EMPINDUS","AGR","THND_PER","Q","2009-Q2",114.9859,
"FIN","EMPINDUS","AGR","THND_PER","Q","2009-Q3",110.2257,
"FIN","EMPINDUS","AGR","THND_PER","Q","2009-Q4",113.3705,
"FIN","EMPINDUS","AGR","THND_PER","Q","2010-Q1",112.8996,
"FIN","EMPINDUS","AGR","THND_PER","Q","2010-Q2",105.5351,
"FIN","EMPINDUS","AGR","THND_PER","Q","2010-Q3",108.4505,
"FIN","EMPINDUS","AGR","THND_PER","Q","2010-Q4",105.6148,
"FIN","EMPINDUS","AGR","THND_PER","Q","2011-Q1",106.7186,
"FIN","EMPINDUS","AGR","THND_PER","Q","2011-Q2",103.1406,
"FIN","EMPINDUS","AGR","THND_PER","Q","2011-Q3",103.8884,
"FIN","EMPINDUS","AGR","THND_PER","Q","2011-Q4",103.0524,
"FIN","EMPINDUS","AGR","THND_PER","Q","2012-Q1",102.2507,
"FIN","EMPINDUS","AGR","THND_PER","Q","2012-Q2",101.4217,
"FIN","EMPINDUS","AGR","THND_PER","Q","2012-Q3",104.7448,
"FIN","EMPINDUS","AGR","THND_PER","Q","2012-Q4",102.9828,
"FIN","EMPINDUS","AGR","THND_PER","Q","2013-Q1",100.1968,
"FIN","EMPINDUS","AGR","THND_PER","Q","2013-Q2",103.2325,
"FIN","EMPINDUS","AGR","THND_PER","Q","2013-Q3",98.93898,
"FIN","EMPINDUS","AGR","THND_PER","Q","2013-Q4",101.9317,
"FIN","EMPINDUS","AGR","THND_PER","Q","2014-Q1",101.731,
"FIN","EMPINDUS","AGR","THND_PER","Q","2014-Q2",103.5632,
"FIN","EMPINDUS","AGR","THND_PER","Q","2014-Q3",105.4055,
"FIN","EMPINDUS","AGR","THND_PER","Q","2014-Q4",104.0003,
"FIN","EMPINDUS","AGR","THND_PER","Q","2015-Q1",104.463,
"FIN","EMPINDUS","AGR","THND_PER","Q","2015-Q2",107.7199,
"FIN","EMPINDUS","AGR","THND_PER","Q","2015-Q3",98.66998,
"FIN","EMPINDUS","AGR","THND_PER","Q","2015-Q4",99.34719,
"FIN","EMPINDUS","AGR","THND_PER","Q","2016-Q1",98.06825,
"FIN","EMPINDUS","AGR","THND_PER","Q","2016-Q2",95.60044,
"FIN","EMPINDUS","AGR","THND_PER","Q","2016-Q3",95.07027,
"FIN","EMPINDUS","AGR","THND_PER","Q","2016-Q4",88.46104,
"FIN","EMPINDUS","AGR","THND_PER","Q","2017-Q1",90.69296,
"FIN","EMPINDUS","AGR","THND_PER","Q","2017-Q2",92.91417,
"FIN","EMPINDUS","AGR","THND_PER","Q","2017-Q3",94.50862,
"FIN","EMPINDUS","AGR","THND_PER","Q","2017-Q4",93.48425,
"FIN","EMPINDUS","AGR","THND_PER","Q","2018-Q1",93.45853,
"FIN","EMPINDUS","AGR","THND_PER","Q","2018-Q2",92.46117,
"FIN","EMPINDUS","AGR","THND_PER","Q","2018-Q3",96.70245,
"FIN","EMPINDUS","AGR","THND_PER","Q","2018-Q4",93.47785,
"FIN","EMPINDUS","AGR","THND_PER","Q","2019-Q1",95.74329,
"FIN","EMPINDUS","AGR","THND_PER","Q","2019-Q2",96.15025,
"FIN","EMPINDUS","AGR","THND_PER","Q","2019-Q3",96.66508,
"FIN","EMPINDUS","AGR","THND_PER","Q","2019-Q4",98.14139,
"FIN","EMPINDUS","AGR","THND_PER","Q","2020-Q1",92.83321,
"FIN","EMPINDUS","AGR","THND_PER","Q","2020-Q2",88.94891,
"FIN","EMPINDUS","AGR","THND_PER","Q","2020-Q3",90.52949,
"FIN","EMPINDUS","AGR","THND_PER","Q","2020-Q4",96.38839,
"FIN","EMPINDUS","AGR","THND_PER","Q","2021-Q1",105.9483,
"FIN","EMPINDUS","AGR","THND_PER","Q","2021-Q2",106.4504,
"FIN","EMPINDUS","AGR","THND_PER","Q","2021-Q3",100.0285,
"FIN","EMPINDUS","AGR","THND_PER","Q","2021-Q4",106.3727,
"FIN","EMPINDUS","AGR","THND_PER","Q","2022-Q1",95.60648,
"FIN","EMPINDUS","AGR","THND_PER","Q","2022-Q2",98.60432,
"FIN","EMPINDUS","AGR","THND_PER","Q","2022-Q3",102.5964,
"FIN","EMPINDUS","AGR","THND_PER","Q","2022-Q4",95.5928,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","1998-Q1",131.8345,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","1998-Q2",131.6632,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","1998-Q3",139.2066,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","1998-Q4",140.6957,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","1999-Q1",145.1814,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","1999-Q2",148.2168,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","1999-Q3",153.9569,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","1999-Q4",148.8449,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2000-Q1",150.4078,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2000-Q2",151.6028,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2000-Q3",147.5218,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2000-Q4",146.5676,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2001-Q1",144.9758,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2001-Q2",142.8229,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2001-Q3",147.1263,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2001-Q4",146.375,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2002-Q1",146.6246,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2002-Q2",148.7305,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2002-Q3",145.1552,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2002-Q4",150.7897,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2003-Q1",150.8658,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2003-Q2",154.6311,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2003-Q3",147.3171,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2003-Q4",150.186,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2004-Q1",147.6849,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2004-Q2",146.7385,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2004-Q3",147.2824,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2004-Q4",150.4942,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2005-Q1",153.1783,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2005-Q2",156.2944,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2005-Q3",161.0158,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2005-Q4",161.1115,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2006-Q1",158.5408,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2006-Q2",162.106,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2006-Q3",161.7617,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2006-Q4",165.5915,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2007-Q1",166.4127,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2007-Q2",170.8741,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2007-Q3",180.0021,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2007-Q4",177.6111,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2008-Q1",185.6102,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2008-Q2",188.3716,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2008-Q3",185.5676,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2008-Q4",183.5506,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2009-Q1",180.3407,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2009-Q2",173.8922,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2009-Q3",172.4716,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2009-Q4",172.4954,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2010-Q1",169.0336,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2010-Q2",169.3205,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2010-Q3",176.005,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2010-Q4",174.2408,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2011-Q1",171.7366,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2011-Q2",178.699,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2011-Q3",176.9569,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2011-Q4",177.2075,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2012-Q1",175.6337,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2012-Q2",171.8909,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2012-Q3",175.3255,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2012-Q4",178.2499,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2013-Q1",177.071,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2013-Q2",174.4448,
"FIN","EMPINDUS","CONSTR","THND_PER","Q","2013-Q3",176.3197,
